"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"2438",2,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
"2439",3,0.515,0.4,0.17,0.796,0.258,0.1755,0.28,16
"2440",3,0.345,0.255,0.1,0.197,0.071,0.051,0.06,9
"2441",1,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
"2442",1,0.54,0.415,0.17,0.879,0.339,0.208,0.255,10
"2443",1,0.475,0.355,0.125,0.4625,0.186,0.107,0.145,9
"2444",3,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11
"2445",1,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,9
"2446",1,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12
"2447",3,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14
"2448",2,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6
"2449",3,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7
"2450",3,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9
"2451",3,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
"2452",1,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,10
"2453",1,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9
"2454",2,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
"2455",2,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5
"2456",2,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6
"2457",2,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5
"2458",2,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,5
"2459",2,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
"2460",3,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20
"2461",1,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
"2462",3,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13
"2463",1,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8
"2464",1,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17
"2465",3,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11
"2466",1,0.5,0.39,0.13,0.709,0.275,0.168,0.18,11
"2467",1,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9
"2468",1,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16
"2469",3,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8
"2470",1,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,13
"2471",1,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11
"2472",1,0.565,0.44,0.175,1.122,0.393,0.2,0.375,20
"2473",1,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14
"2474",3,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,14
"2475",1,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14
"2476",3,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
"2477",1,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
"2478",1,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13
"2479",3,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
"2480",3,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14
"2481",3,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13
"2482",1,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8
"2483",1,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12
"2484",3,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
"2485",1,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14
"2486",2,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8
"2487",3,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13
"2488",3,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11
"2489",1,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
"2490",1,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,15
"2491",1,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7
"2492",3,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10
"2493",3,0.475,0.38,0.145,0.57,0.167,0.118,0.187,11
"2494",2,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8
"2495",1,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,9
"2496",1,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12
"2497",3,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15
"2498",1,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12
"2499",1,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
"2500",1,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
"2501",3,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12
"2502",3,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
"2503",2,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5
"2504",2,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
"2505",2,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
"2506",2,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6
"2507",2,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7
"2508",2,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7
"2509",2,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6
"2510",2,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6
"2511",2,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8
"2512",2,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6
"2513",1,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,8
"2514",3,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8
"2515",2,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8
"2516",3,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8
"2517",2,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
"2518",1,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7
"2519",1,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8
"2520",2,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7
"2521",1,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9
"2522",1,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9
"2523",1,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11
"2524",3,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9
"2525",1,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11
"2526",1,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9
"2527",1,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9
"2528",1,0.595,0.49,0.185,1.185,0.482,0.2015,0.361,10
"2529",3,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9
"2530",3,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8
"2531",3,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
"2532",1,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10
"2533",3,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10
"2534",1,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10
"2535",1,0.64,0.585,0.195,1.647,0.7225,0.331,0.471,12
"2536",3,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,11
"2537",3,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
"2538",2,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11
"2539",1,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15
"2540",3,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,13
"2541",3,0.675,0.55,0.175,1.689,0.694,0.371,0.474,13
"2542",3,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9
"2543",3,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14
"2544",3,0.7,0.525,0.19,1.6015,0.707,0.365,0.43,10
"2545",3,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,10
"2546",2,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
"2547",2,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
"2548",2,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5
"2549",2,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
"2550",2,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5
"2551",2,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5
"2552",2,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6
"2553",2,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6
"2554",2,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7
"2555",2,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7
"2556",2,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6
"2557",2,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
"2558",2,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,7
"2559",2,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6
"2560",2,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,7
"2561",2,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7
"2562",2,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6
"2563",2,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6
"2564",2,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7
"2565",2,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6
"2566",2,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8
"2567",3,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7
"2568",3,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,6
"2569",2,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7
"2570",2,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6
"2571",2,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7
"2572",1,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
"2573",2,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7
"2574",2,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8
"2575",1,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8
"2576",1,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485,7
"2577",2,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,7
"2578",2,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7
"2579",1,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,9
"2580",1,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,7
"2581",1,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8
"2582",3,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6
"2583",1,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,6
"2584",3,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8
"2585",1,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9
"2586",3,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8
"2587",3,0.555,0.425,0.14,0.963,0.44,0.224,0.24,7
"2588",3,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9
"2589",3,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8
"2590",1,0.575,0.45,0.155,0.948,0.429,0.206,0.259,7
"2591",3,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8
"2592",3,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
"2593",1,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7
"2594",3,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,9
"2595",3,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9
"2596",3,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11
"2597",3,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8
"2598",3,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8
"2599",1,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9
"2600",1,0.61,0.48,0.15,1.1495,0.564,0.274,0.264,8
"2601",3,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10
"2602",3,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10
"2603",1,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8
"2604",3,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,9
"2605",3,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10
"2606",3,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9
"2607",1,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385,10
"2608",3,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,9
"2609",3,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8
"2610",3,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11
"2611",3,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9
"2612",1,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8
"2613",3,0.635,0.495,0.18,1.596,0.617,0.317,0.37,11
"2614",3,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11
"2615",1,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9
"2616",1,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
"2617",3,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9
"2618",1,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9
"2619",3,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13
"2620",1,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8
"2621",3,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
"2622",1,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12
"2623",3,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13
"2624",3,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10
"2625",1,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12
"2626",1,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10
"2627",2,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
"2628",2,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5
"2629",2,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5
"2630",2,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6
"2631",2,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6
"2632",2,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6
"2633",2,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8
"2634",2,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
"2635",2,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7
"2636",2,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,7
"2637",2,0.44,0.34,0.1,0.407,0.209,0.0735,0.103,7
"2638",2,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7
"2639",2,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7
"2640",2,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6
"2641",2,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7
"2642",2,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7
"2643",2,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,7
"2644",2,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8
"2645",2,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8
"2646",1,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,8
"2647",2,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
"2648",2,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8
"2649",1,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,9
"2650",1,0.505,0.4,0.135,0.723,0.377,0.149,0.178,7
"2651",2,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8
"2652",2,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8
"2653",2,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,9
"2654",2,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9
"2655",3,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
"2656",1,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7
"2657",1,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7
"2658",3,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
"2659",2,0.55,0.42,0.13,0.636,0.294,0.144,0.1755,8
"2660",3,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8
"2661",2,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8
"2662",1,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9
"2663",3,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9
"2664",1,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9
"2665",3,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9
"2666",3,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
"2667",1,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8
"2668",3,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7
"2669",3,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8
"2670",1,0.59,0.47,0.15,0.861,0.413,0.164,0.249,8
"2671",1,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9
"2672",3,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8
"2673",3,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8
"2674",1,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,9
"2675",1,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,9
"2676",1,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10
"2677",3,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
"2678",3,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9
"2679",1,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7
"2680",3,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9
"2681",1,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10
"2682",1,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9
"2683",1,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10
"2684",1,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11
"2685",3,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9
"2686",1,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10
"2687",1,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11
"2688",1,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10
"2689",1,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8
"2690",1,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9
"2691",1,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9
"2692",3,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,9
"2693",1,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,9
"2694",1,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
"2695",3,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10
"2696",1,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,9
"2697",3,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9
"2698",1,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10
"2699",3,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9
"2700",1,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11
"2701",1,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13
"2702",3,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,13
"2703",1,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11
"2704",1,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11
"2705",1,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10
"2706",1,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,13
"2707",3,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
"2708",1,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,9
"2709",1,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,11
"2710",3,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12
"2711",1,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11
"2712",2,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3
"2713",2,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
"2714",2,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
"2715",2,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5
"2716",2,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6
"2717",2,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
"2718",2,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6
"2719",2,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7
"2720",2,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5
"2721",2,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7
"2722",2,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8
"2723",2,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7
"2724",2,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7
"2725",2,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
"2726",2,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8
"2727",2,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7
"2728",2,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7
"2729",2,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8
"2730",2,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7
"2731",2,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
"2732",2,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8
"2733",2,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8
"2734",2,0.415,0.335,0.1,0.358,0.169,0.067,0.105,7
"2735",2,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8
"2736",2,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8
"2737",2,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
"2738",2,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9
"2739",1,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8
"2740",2,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7
"2741",2,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8
"2742",2,0.46,0.35,0.1,0.471,0.252,0.077,0.123,8
"2743",2,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8
"2744",2,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,7
"2745",1,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11
"2746",2,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,8
"2747",2,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8
"2748",2,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10
"2749",2,0.505,0.385,0.125,0.596,0.245,0.097,0.21,9
"2750",2,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
"2751",2,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8
"2752",3,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9
"2753",1,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,7
"2754",2,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8
"2755",2,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8
"2756",3,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10
"2757",2,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8
"2758",2,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9
"2759",1,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
"2760",3,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8
"2761",2,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10
"2762",2,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10
"2763",2,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,9
"2764",2,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10
"2765",2,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,9
"2766",2,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11
"2767",3,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8
"2768",2,0.56,0.44,0.14,0.825,0.402,0.139,0.245,10
"2769",2,0.56,0.435,0.135,0.72,0.329,0.103,0.251,11
"2770",2,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11
"2771",3,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10
"2772",3,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9
"2773",1,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10
"2774",3,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11
"2775",3,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9
"2776",2,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,10
"2777",1,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10
"2778",2,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9
"2779",3,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8
"2780",1,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,9
"2781",1,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10
"2782",1,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10
"2783",1,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,8
"2784",1,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11
"2785",1,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9
"2786",1,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9
"2787",1,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10
"2788",3,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11
"2789",3,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,10
"2790",3,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9
"2791",3,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10
"2792",1,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,10
"2793",1,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10
"2794",1,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12
"2795",3,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10
"2796",1,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12
"2797",1,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10
"2798",1,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11
"2799",1,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10
"2800",1,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10
"2801",3,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11
"2802",1,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10
"2803",1,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9
"2804",1,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12
"2805",3,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9
"2806",3,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11
"2807",3,0.675,0.525,0.17,1.711,0.8365,0.352,0.475,9
