"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","y"
"1699",0,10.72398,0,1872,21276.71,0,21276.7,18298.6,648,492,0,0,0,47,39,8,13,1,6640,50130
"1700",24.13956,0,2080,0,0,0,45766.7,0,492,0,0,0,0,34,36,8,8,1,6641,33808
"1701",17.89968,0,2080,0,0,0,33936.4,0,492,0,0,0,1,35,37,8,8,1,6642,67000
"1702",13.26424,9.399,2080,1976,0,0,24607.9,16928.8,492,492,0,0,0,19,17,8,8,1,6646,34145.8
"1703",11.5268,11.5268,1872,1872,0,0,18588.5,19668.5,492,492,0,0,0,20,18,13,13,1,6649,32291.6
"1704",7.48399,0,2080,0,0,0,14189,0,492,0,50,1,0,15,13,8,9,0,6653,13600
"1705",22.10707,0,1248,0,1500,0,26647.9,0,492,0,0,0,0,41,42,13,12,0,6660,21595
"1706",9.65158,0,2080,0,0,0,18298.6,0,492,0,80,1,1,24,18,5,7,0,6662,15960
"1707",0,14.88175,0,1248,9230.77,0,9230.8,16928.8,648,492,0,0,0,46,44,12,12,0,6663,22448
"1708",11.5268,0,1872,0,0,0,19668.5,0,492,0,0,0,1,38,34,5,6,0,6664,24000
"1709",8.55313,0,1820,0,0,0,14189,0,492,0,170,1,2,30,23,5,7,0,6670,16840
"1710",7.26723,0,2080,0,0,0,13778.1,0,492,0,110,1,1,21,18,5,7,0,6673,13020
"1711",8.56901,6.95593,780,780,0,0,6092.3,4945.5,648,648,20,1,0,11,13,11,5,0,6678,12040
"1712",8.63844,0,1976,0,0,0,15558.9,0,492,0,110,0,2,25,20,8,9,0,6681,14320
"1713",9.92117,0,1872,0,0,0,16928.8,0,492,0,0,0,0,52,50,5,6,0,6683,14000
"1714",6.32794,0,2080,0,0,0,11997.3,0,492,0,200,1,2,26,23,8,9,0,6687,12800
"1715",12.86329,0,2028,0,0,0,23778.1,0,492,0,20,0,2,22,15,11,11,0,6691,19240
"1716",6.43439,0,3120,0,0,0,18298.6,0,492,0,140,0,1,43,39,8,8,0,6693,16680
"1717",8.20652,0,2080,0,0,0,15558.9,0,492,0,110,0,2,29,20,8,9,0,6694,14320
"1718",12.7907,0,2392,0,0,0,27887.7,0,492,0,0,0,0,39,37,5,6,1,6765,22000
"1719",11.66671,8.7103,2236,2184,0,0,23778.1,17339.7,492,492,0,0,1,30,21,8,12,1,6774,33300
"1720",17.80842,9.65034,2184,2236,2250,0,37701.5,19668.5,492,492,0,0,1,19,14,13,13,1,6777,45235
"1721",7.14324,0,2600,0,0,0,16928.8,0,492,0,0,0,0,28,32,18,15,1,6784,28000
"1722",19.46267,10.92012,2340,1976,0,0,38212.1,19668.5,492,492,0,1,1,12,9,18,17,1,6791,48122
"1723",7.48399,0,2080,0,0,0,14189,0,492,0,110,1,1,25,21,8,9,1,6798,14520
"1724",10.73538,0,2080,0,0,0,20353.4,0,492,0,50,0,2,24,19,11,11,1,6799,17100
"1725",13.26424,13.26424,2080,2080,0,0,25147.9,25147.9,492,492,0,0,0,21,24,14,11,1,6801,40000
"1726",12.91849,0,2496,0,0,0,29390.9,0,492,0,0,0,0,38,31,8,9,1,6802,23000
"1727",18.69885,0,2080,0,0,0,35451.5,0,492,0,0,1,2,20,20,13,12,1,6808,27000
"1728",14.34804,9.77928,2080,1976,0,0,23702.7,17613.7,492,492,0,1,1,21,22,13,13,1,6812,36945
"1729",6.83877,0,2496,0,0,0,15558.9,0,492,0,110,0,2,35,31,5,7,1,6815,14320
"1730",16.30135,0,2080,0,0,0,30906.1,0,492,0,0,0,0,37,34,8,8,1,6817,24000
"1731",8.6451,23.05359,2496,936,0,0,19668.5,19668.5,492,492,0,0,0,38,30,6,13,1,6818,32000
"1732",0,5.99089,0,1820,0,0,0,9938.5,0,648,60,0,0,16,15,11,10,1,6829,10560
"1733",6.65243,0,2340,0,0,3693.18,14189,3693.2,492,443,0,0,0,48,37,2,5,1,6830,33693.18
"1734",14.25043,0,2496,0,0,0,32421.2,0,492,0,0,1,0,11,10,13,12,1,6831,25000
"1735",6.03892,0,2080,0,0,0,11449.3,0,492,0,0,0,0,41,37,5,6,0,6851,16500
"1736",9.11835,9.11835,1872,1872,0,0,15558.9,15558.9,492,492,0,0,1,17,17,15,13,0,6854,26000
"1737",0,4.82007,0,1387,9230.77,0,9230.8,6092.3,648,648,0,0,0,56,43,5,5,0,6858,14448
"1738",9.43101,0,2288,0,0,0,19668.5,0,492,0,50,1,1,24,19,5,7,0,6861,16600
"1739",9.65158,6.53856,2080,1560,0,0,18298.6,9297.4,492,648,0,0,0,30,30,5,5,0,6862,40500
"1740",17.15932,11.9054,1976,1560,0,0,30906.1,16928.8,492,492,0,0,1,19,12,10,12,0,6864,38000
"1741",8.20652,0,2080,0,10897.44,0,26456.3,0,492,0,0,1,0,49,36,5,6,0,6867,20955.13
"1742",8.63844,0,1976,0,7564.1,12671.23,23123,12671.2,492,648,0,0,0,51,49,7,5,0,6873,29569.79
"1743",8.56779,0,2080,0,0,0,16243.8,0,492,0,50,1,0,10,8,18,16,0,6875,14100
"1744",0,7.91751,0,2080,5761.36,0,5761.4,15011,648,492,0,0,0,42,38,5,5,0,6881,18318
"1745",0,11.45791,0,2080,10064.1,0,10064.1,21723.3,648,492,0,0,0,52,44,3,5,0,6885,26598
"1746",22.1933,3.21338,1040,2080,0,0,10912.4,6092.3,492,648,0,1,1,21,22,18,8,0,6888,25729.64
"1747",0,18.11261,0,1872,18547.95,0,18547.9,30906.1,648,492,0,0,0,49,31,13,18,0,6889,39338
"1748",10.37412,8.20652,2080,2080,0,0,19668.5,15558.9,492,492,0,1,0,11,5,13,18,0,6891,29000
"1749",22.6297,0,1352,0,0,0,27887.7,0,492,0,0,0,0,22,20,21,18,1,6901,22000
"1750",12.82152,12.18045,1976,2080,0,0,23093.2,23093.2,492,492,0,0,1,23,30,8,8,1,6903,37500
"1751",9.76061,0,1872,0,0,0,16654.8,0,492,0,0,0,0,47,43,5,6,1,6904,31372
"1752",9.43482,0,2080,0,0,0,17571.7,0,492,0,0,0,0,52,47,5,6,1,6906,30785.32
"1753",7.7889,0,2288,0,0,0,16243.8,0,492,0,0,0,0,47,45,5,6,1,6907,59333
"1754",15.20046,0,2340,0,2025,0,34446.2,0,492,0,0,0,1,14,12,22,18,1,6922,27011.5
"1755",13.93524,0,1872,0,0,0,23778.1,0,492,0,20,0,1,27,22,13,12,1,6926,19240
"1756",9.62717,8.22013,1976,1976,0,0,17339.7,14805.5,492,492,0,0,2,26,22,8,8,1,6927,26750
"1757",10.22961,0,2080,0,0,0,19394.5,0,492,0,0,0,0,50,42,5,6,1,6929,42000
"1758",8.58831,0,2600,0,0,0,20353.4,0,492,0,0,0,0,39,35,8,8,1,6931,40050
"1759",8.8568,0,2080,0,0,0,16791.8,0,492,0,0,0,0,47,38,5,6,1,6933,30009
"1760",10.15956,10.08173,1976,1872,0,0,18298.6,17202.7,492,492,0,1,0,9,6,14,13,1,6934,29200
"1761",14.72292,0,1976,0,0,0,25557.8,0,492,0,0,1,0,28,22,13,12,1,6935,28069.2
"1762",8.74842,7.19497,2080,2080,0,0,16586.3,13641.1,492,492,0,1,1,23,17,8,8,1,6939,25350
"1763",10.91601,0,2080,0,0,0,20695.9,0,492,0,0,1,0,10,7,13,13,1,6941,16750
"1764",15.90177,6.97821,2080,2080,0,0,30148.5,13230.1,492,492,0,0,0,46,39,5,5,1,6942,34800
"1765",18.91069,16.08597,1300,1248,2115,0,24523.2,18298.6,492,492,0,0,0,29,32,20,13,1,6943,53509.95
"1766",8.8568,9.47962,2080,1872,0,0,16791.8,16175.3,492,492,0,0,0,34,33,8,5,1,6944,35382
"1767",9.86834,8.67617,2080,2080,0,0,18709.6,16449.3,492,492,0,0,0,35,39,8,5,1,6949,36722
"1768",9.57837,0,2496,0,0,0,21791.8,0,492,0,0,0,0,38,36,5,6,1,6953,31550
"1769",14.34541,12.00848,2028,1872,0,0,26517.8,20490.4,492,492,0,1,0,7,6,16,15,1,6955,37600
"1770",10.6114,0,2600,0,0,0,25147.9,0,492,0,0,0,1,15,12,8,9,1,6958,20000
"1771",10.74471,7.11132,2288,1872,0,0,22408.2,12134.2,492,492,0,0,0,29,26,8,8,1,6959,28500
"1772",15.89968,0,2028,0,0,0,29390.9,0,492,0,0,0,1,21,18,8,9,1,6966,23000
"1773",15.08647,0,2028,0,0,0,27887.7,0,492,0,0,0,0,23,24,15,13,1,6970,52500
"1774",11.53091,9.38032,2132,2028,0,0,22408.2,17339.7,492,492,0,0,0,30,29,13,8,1,6971,45000
"1775",7.39777,0,3120,0,0,0,21038.4,0,492,0,0,0,2,23,16,5,7,1,6974,26750
"1776",7.48399,0,2080,0,900,0,15089,0,492,0,0,0,0,36,30,5,7,1,6984,24957
"1777",8.92905,0,2080,0,0,0,16928.8,0,492,0,110,0,2,29,26,5,7,1,6986,20490.45
"1778",14.95908,8.20652,2600,2080,0,0,35451.5,15558.9,492,492,0,1,0,14,6,13,13,1,6989,40000
"1779",12.32961,11.12539,1872,1872,0,0,21038.4,18983.6,492,492,0,0,0,36,30,5,5,1,6999,32500
"1780",10.20463,0,1820,0,0,0,16928.8,0,492,0,80,1,1,30,25,5,7,1,7003,14960
"1781",6.83877,0,2496,0,0,0,15558.9,0,492,0,50,1,0,11,7,13,13,1,7014,14100
"1782",13.13242,5.76923,1872,347,0,0,22408.2,1823,492,396,0,1,0,6,5,18,11,1,7021,20800
"1783",8.92905,0,2080,0,0,0,16928.8,0,492,0,20,1,0,16,12,8,9,1,7022,14240
"1784",10.72398,10.72398,1872,1872,0,0,18298.6,18298.6,492,492,0,0,2,28,22,8,8,1,7027,30000
"1785",8.04299,10.48405,2496,1040,0,0,18298.6,9938.5,492,648,0,0,1,23,14,5,13,1,7028,24000
"1786",11.45791,0,2080,0,0,0,21723.3,0,492,0,50,0,1,26,23,8,9,1,7030,18100
"1787",0,4.92973,0,2548,0,0,0,11449.3,0,492,70,1,0,8,8,9,8,1,7031,12840
"1788",9.399,0,1976,0,3000,10897.44,19928.8,10897.4,492,648,0,0,0,25,29,11,5,1,7032,26938
"1789",8.20652,0,2080,0,0,0,15558.9,0,492,0,110,1,1,19,15,8,9,1,7033,20320
"1790",0,10.48405,0,1040,0,0,0,9938.5,0,648,20,0,1,43,39,7,5,1,7036,20940
"1791",8.20652,0,2080,0,0,0,15558.9,0,492,0,50,1,0,19,13,9,10,1,7040,13600
"1792",23.75842,7.02432,2340,1352,0,0,50674.6,8656.4,492,648,0,1,0,19,16,13,10,1,7041,45000
"1793",9.65158,9.01527,2080,1560,0,0,18298.6,12819.2,492,492,0,2,0,23,13,5,11,1,7042,26000
"1794",8.31554,0,1872,0,0,0,14189,0,492,0,170,0,2,32,30,5,7,1,7044,14040
"1795",10.45143,0,2496,0,0,0,23778.1,0,492,0,20,2,0,13,10,8,9,1,7049,19240
"1796",8.20652,0,2080,0,0,0,15558.9,0,492,0,0,0,1,43,37,5,6,1,7054,25500
"1797",5.98719,0,2600,0,0,0,14189,0,492,0,110,1,1,23,19,5,7,1,7069,13320
"1798",7.23822,4.9772,1040,1040,0,0,4611.5,4718.2,648,648,80,0,0,44,39,5,5,1,7072,18216.15
"1799",10.43061,0,2184,0,0,0,20764.4,0,492,0,0,1,0,18,21,8,9,0,7076,16800
"1800",8.31554,0,1872,0,0,0,14189,0,492,0,50,0,2,39,38,5,6,0,7078,18448
"1801",11.09665,6.03892,2080,2080,0,0,21038.4,11449.3,492,492,0,0,1,20,19,7,8,0,7082,27000
"1802",16.70093,0,2080,0,0,12671.23,31663.6,12671.2,492,648,0,0,0,34,25,8,13,1,7088,35548
"1803",7.48399,0,2080,0,0,0,14189,0,492,0,50,0,0,45,39,5,6,0,7091,12600
"1804",8.50386,0,2184,0,0,0,16928.8,0,492,0,80,1,1,17,18,8,9,0,7097,14960
"1805",7.48399,0,2080,0,0,5909.09,14189,5909.1,492,648,0,0,0,35,34,5,5,0,7098,17848
"1806",7.48399,8.31554,2080,1872,0,0,14189,14189,492,492,0,0,0,44,44,5,5,0,7100,37000
"1807",12.54171,11.68068,2080,1976,0,0,23778.1,21038.4,492,492,0,0,2,31,31,9,10,1,7126,36000
"1808",6.76146,0,2080,0,0,3693.18,12819.2,3693.2,492,443,0,0,0,46,47,7,8,1,7127,25493.18
"1809",13.07494,11.09665,2340,2080,0,0,27887.7,21038.4,492,492,0,2,0,9,9,14,13,1,7130,39000
"1810",10.95214,8.69491,2080,624,0,0,20764.4,4945.5,492,648,0,0,0,23,22,8,5,1,7131,21800
"1811",13.98678,9.65158,2080,2080,0,0,26517.8,18298.6,492,492,0,0,1,25,24,13,8,1,7139,36000
"1812",10.529,9.11835,1907,1872,0,0,18298.6,15558.9,492,492,0,0,1,26,25,13,8,1,7142,28900
"1813",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,1,0,9,8,13,13,1,7146,20000
"1814",9.4255,9.11835,1907,1872,0,0,16380.8,15558.9,492,492,0,0,0,11,9,16,16,1,7147,28100
"1815",11.81918,8.92905,2080,2080,0,0,19908.2,16928.8,492,492,0,0,1,34,35,8,5,1,7148,45675
"1816",12.54171,0,2080,0,0,0,23778.1,0,492,0,20,0,2,22,21,11,11,1,7150,19240
"1817",9.65158,0,2080,0,0,0,18298.6,0,492,0,20,1,0,14,9,8,9,1,7152,15240
"1818",11.42371,0,1560,0,0,11780.82,16243.8,11780.8,492,648,0,0,0,39,40,7,5,1,7154,23898
"1819",9.19198,0,2184,0,0,0,18148.6,0,492,0,80,0,2,26,27,13,12,1,7155,16000.5
"1820",10.80763,0,2080,0,0,0,20490.4,0,492,0,110,1,2,28,22,8,9,1,7156,17920
"1821",8.20652,8.64004,2080,2080,0,0,15558.9,16380.8,492,492,0,0,0,1,4,15,13,1,7158,26600
"1822",8.20652,0,2080,0,0,0,15558.9,0,492,0,0,0,0,42,34,5,6,1,7159,23000
"1823",8.57919,3.84615,2340,650,0,0,18298.6,2278.7,492,495,0,0,1,18,20,8,6,1,7165,17500
"1824",11.23297,0,2028,0,0,0,20764.4,0,492,0,0,1,0,18,9,8,9,1,7168,16800
"1825",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,0,2,30,25,8,9,1,7169,36300
"1826",5.68562,0,2080,0,0,0,10779.5,0,492,0,20,0,0,41,39,5,6,1,7170,16540
"1827",9.65158,0,2080,0,0,0,18298.6,0,492,0,80,0,0,38,35,5,6,1,7171,15960
"1828",0,9.48472,0,1768,5022.73,0,5022.7,15284.9,603,492,0,0,1,48,45,5,5,1,7177,17822.73
"1829",16.91431,26.26484,2496,936,0,0,37746.8,22408.2,492,492,0,0,1,10,12,21,17,1,7183,47249.9
"1830",10.74471,8.92905,2288,2080,0,0,22408.2,16928.8,492,492,0,0,0,41,38,8,8,1,7185,47000
"1831",13.98678,0,2080,0,0,0,26517.8,0,492,0,0,0,0,19,16,15,14,1,7186,21000
"1832",15.89968,17.10052,2028,2080,0,0,29390.9,32421.2,492,492,0,0,0,11,2,13,19,1,7194,48000
"1833",10.6114,0,2600,0,0,0,25147.9,0,492,0,0,0,0,45,43,9,9,1,7197,42098
"1834",13.98678,11.09665,2080,2080,0,0,26517.8,21038.4,492,492,0,0,0,25,24,15,12,1,7199,38000
"1835",11.09665,18.49441,2080,1248,3409.09,0,24447.4,21038.4,492,492,0,0,1,36,23,8,13,0,7203,36488.64
"1836",8.56779,0,2080,0,0,0,16243.8,0,492,0,0,0,1,40,28,3,5,0,7205,22500
"1837",5.75136,6.78354,2184,2184,0,0,11449.3,13504.1,492,492,0,0,0,46,46,5,5,0,7208,21500
"1838",6.23666,6.76146,2496,2080,0,0,14189,12819.2,492,492,0,0,1,17,18,8,8,0,7210,23000
"1839",8.20652,6.76146,2080,2080,0,0,15558.9,12819.2,492,492,0,0,0,45,38,5,5,0,7213,37000
"1840",15.50219,0,2080,0,0,0,29390.9,0,492,0,0,1,0,7,7,20,17,0,7215,23000
"1841",17.04732,0,2184,0,0,0,33936.4,0,492,0,0,0,2,19,18,13,12,0,7216,26000
"1842",7.84525,0,2080,0,2954.55,0,17828.5,0,492,0,0,2,0,23,20,8,9,0,7219,26352.82
"1843",7.48399,7.69231,2080,325,0,0,14189,2278.7,492,495,20,1,0,13,10,13,13,0,7220,14740
"1844",7.44088,0,2496,0,0,0,16928.8,0,492,0,0,0,0,41,37,5,6,0,7221,27000
"1845",7.51273,0,1872,0,1772.73,0,14591.9,0,492,0,0,0,0,49,43,5,6,0,7222,27402.09
"1846",10.37412,0,2080,0,0,0,19668.5,0,492,0,110,1,2,27,17,9,10,0,7226,17320
"1847",8.56779,0,2080,0,0,0,16243.8,0,492,0,50,1,0,10,9,8,9,0,7229,14100
"1848",13.26424,0,2080,0,0,10897.44,25147.9,10897.4,492,648,0,0,0,35,31,8,8,0,7231,29748
"1849",11.81918,0,2080,0,0,0,22408.2,0,492,0,20,1,1,31,25,5,7,0,7232,38240
"1850",10.37412,0,2080,0,0,0,19668.5,0,492,0,0,0,0,42,29,5,7,0,7233,35000
"1851",10.37412,0,2080,0,0,0,19668.5,0,492,0,50,2,0,32,25,5,7,0,7235,17600
"1852",9.02373,0,3224,0,0,0,26517.8,0,492,0,0,1,1,16,13,11,11,0,7236,21000
"1853",6.7234,0,3120,0,0,0,19120.5,0,492,0,20,1,0,10,6,13,13,0,7238,15840
"1854",10.92012,10.15956,1976,1976,0,0,19668.5,18298.6,492,492,0,2,0,16,11,13,13,0,7239,31000
"1855",10.36057,0,2808,0,0,0,26517.8,0,492,0,0,1,0,15,9,8,9,0,7240,21000
"1856",14.70931,0,2080,0,0,0,27887.7,0,492,0,0,0,0,30,26,10,10,0,7245,22000
"1857",17.54833,14.92094,1144,1144,0,0,18298.6,15558.9,492,492,0,1,1,21,14,17,17,0,7250,28000
"1858",6.97821,5.21307,2080,2496,0,0,13230.1,11860.3,492,492,0,0,1,29,26,8,8,0,7252,21600
"1859",11.02439,10.32257,2080,1872,0,0,20901.4,17613.7,492,492,0,0,1,23,20,13,12,0,7257,31400
"1860",10.0851,8.35103,2080,2080,0,0,19120.5,15832.9,492,492,0,0,1,28,26,9,8,0,7261,28800
"1861",9.14581,5.99581,2080,2496,0,0,17339.7,13641.1,492,492,0,1,0,16,15,13,8,0,7262,25900
"1862",9.86834,8.8568,2080,2080,0,0,18709.6,16791.8,492,492,0,0,0,51,48,5,5,0,7264,29200
"1863",9.0013,6.61695,2080,2080,0,0,17065.8,12545.2,492,492,0,0,1,33,31,8,5,0,7266,24900
"1864",11.44651,11.04511,1872,1872,0,0,19531.5,18846.6,492,492,0,0,0,39,32,8,13,0,7267,44907.75
"1865",11.68736,0,1872,0,0,0,19942.5,0,492,0,0,0,0,42,36,5,6,0,7269,16200
"1866",8.06201,0,2080,0,0,0,15284.9,0,492,0,0,1,1,37,27,5,7,0,7273,29358
"1867",10.30186,7.35217,2080,1872,0,0,19531.5,12545.2,492,492,0,1,0,24,15,5,8,0,7274,26700
"1868",8.35103,6.61695,2080,2080,0,0,15832.9,12545.2,492,492,0,1,1,19,19,8,8,0,7280,24000
"1869",10.08655,6.61695,2184,2080,0,0,20079.5,12545.2,492,492,0,0,0,36,35,5,5,0,7281,34417
"1870",8.46446,5.75325,2496,2080,0,0,19257.5,10907.7,492,492,0,0,0,35,40,13,5,0,7283,25300
"1871",9.36257,0,2080,0,0,0,17750.7,0,492,0,140,0,0,29,29,13,12,0,7284,16280
"1872",7.48399,5.24203,2080,2080,0,0,14189,9938.5,492,648,0,0,0,30,27,5,5,0,7285,21000
"1873",9.14581,17.97109,2080,1092,0,0,17339.7,17887.7,492,492,0,1,0,22,9,13,18,0,7288,29000
"1874",9.07356,6.37067,2080,2184,0,0,17202.7,12682.2,492,492,0,0,0,13,13,13,8,0,7293,25100
"1875",8.82573,0,2496,0,0,0,20079.5,0,492,0,0,0,0,35,30,8,9,0,7296,16300
"1876",10.00145,0,1872,0,0,0,17065.8,0,492,0,0,0,1,36,32,8,9,0,7298,30473.46
"1877",7.48399,0,2080,0,0,0,14189,0,492,0,50,0,0,46,44,5,6,0,7336,12600
"1878",9.88011,0,2184,0,0,0,19668.5,0,492,0,0,0,0,45,47,13,11,0,7337,16000
"1879",14.73805,0,1872,0,0,0,25147.9,0,492,0,0,0,0,16,10,13,12,0,7339,20000
"1880",14.95908,0,2600,0,0,0,29451.5,0,492,0,0,0,1,20,25,18,15,0,7340,29040
"1881",6.03892,0,2080,0,0,0,11449.3,0,492,0,0,0,0,43,35,5,6,0,7342,17000
"1882",8.62987,0,1387,0,0,0,10907.7,0,492,0,90,0,0,49,42,5,6,0,7343,10680
"1883",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,0,45,43,5,6,0,7349,18000
"1884",27.12666,14.33972,1924,1924,0,0,47572.7,25147.9,492,492,0,0,2,19,16,12,12,0,7350,55000
"1885",13.98678,0,2080,0,0,0,26517.8,0,492,0,0,0,1,20,18,9,10,0,7360,22500
"1886",10.01285,0,2080,0,0,0,18983.6,0,492,0,0,0,0,12,9,8,9,0,7372,15500
"1887",10.80763,0,2080,0,0,0,20490.4,0,492,0,50,1,1,26,20,8,9,0,7415,17200
"1888",14.70931,0,2080,0,0,0,27887.7,0,492,0,0,0,1,35,28,10,10,0,7417,22000
"1889",11.12539,0,1872,0,2250,0,21233.6,0,492,0,50,0,1,33,23,11,11,0,7424,21492.5
"1890",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,0,0,35,30,5,7,0,7427,20000
"1891",5.2258,0,1387,0,0,0,6605.1,0,648,0,90,0,1,19,16,8,9,0,7439,8480
"1892",13.93524,0,1872,0,0,0,23778.1,0,492,0,170,0,2,32,28,8,9,0,7441,31040
"1893",21.04288,0,1872,0,0,0,35906.1,0,492,0,0,0,0,33,33,18,15,0,7442,30550
"1894",29.01778,0,347,0,0,0,9169.2,0,648,0,160,1,1,28,18,7,8,0,7449,10320
"1895",7.44088,0,2496,0,0,0,16928.8,0,492,0,140,0,0,38,34,5,6,0,7454,15680
"1896",11.81918,0,2080,0,0,0,22408.2,0,492,0,20,0,0,36,36,8,8,0,7455,18240
"1897",13.13242,0,1872,0,0,0,22408.2,0,492,0,20,2,0,14,8,8,9,0,7456,18240
"1898",12.32961,0,1872,0,0,0,21038.4,0,492,0,200,0,3,21,18,14,13,0,7457,19400
"1899",6.76146,0,2080,0,0,0,12819.2,0,492,0,70,1,0,29,14,5,7,0,7461,11840
"1900",15.33299,0,1603,0,0,0,22408.2,0,492,0,80,1,1,25,23,8,9,0,7469,18960
"1901",16.24834,0,2496,0,0,0,36966.7,0,492,0,0,0,2,16,14,16,14,0,7470,28000
"1902",17.75464,0,1300,0,0,0,12038.4,0,492,0,50,1,1,18,14,15,14,0,7473,20030
"1903",13.68041,0,2600,0,0,0,31221.2,0,492,0,0,2,0,30,24,8,9,0,7474,25408
"1904",8.20652,6.76146,2080,2080,0,0,14658.9,12819.2,492,492,0,1,0,13,10,13,13,0,7475,24243
"1905",22.80311,8.73671,1144,1248,0,0,22578.1,9938.5,492,648,0,1,1,16,27,20,8,0,7476,28324
"1906",11.81918,0,2080,0,0,0,21208.2,0,492,0,20,0,1,33,24,5,7,0,7477,18564
"1907",10.37412,0,2080,0,0,0,19668.5,0,492,0,50,0,0,45,44,5,6,0,7481,16600
"1908",14.70931,0,2080,0,0,0,26843.7,0,492,0,0,0,2,21,21,13,12,0,7484,22281.88
"1909",6.03892,0,2080,0,0,0,11449.3,0,492,0,70,1,0,13,12,8,9,0,7485,10840
"1910",9.92117,8.20652,1872,2080,2700,0,19628.8,15558.9,492,492,0,1,0,7,13,16,8,0,7486,29871
"1911",9.92117,9.11835,1872,1872,0,0,16928.8,15558.9,492,492,0,1,0,19,10,13,13,0,7489,28500
"1912",12.54171,0,2080,0,0,0,23778.1,0,492,0,20,1,1,19,16,13,12,0,7490,19240
"1913",16.95479,12.31593,2392,1508,0,0,36966.7,16928.8,492,492,0,0,2,14,13,18,17,0,7491,45000
"1914",20.26145,0,1213,0,0,0,22408.2,0,492,0,300,0,3,38,34,5,6,0,7495,21600
"1915",9.13136,5.93054,2080,2080,0,0,17312.3,11243.8,492,492,0,0,1,27,21,8,10,1,7503,36480
"1916",13.12575,5.53009,1976,1387,0,0,23641.1,6989.7,492,648,0,0,0,54,42,6,10,1,7508,31300
"1917",10.74471,8.48633,2288,1976,0,0,22408.2,15284.9,492,492,0,0,0,25,17,8,12,1,7509,33050
"1918",25.09216,9.61223,2080,988,0,0,47572.7,8656.4,492,648,0,0,0,17,15,10,8,1,7510,43000
"1919",9.79946,9.58874,2340,1248,0,0,20901.4,10907.7,492,492,0,0,1,24,31,6,4,1,7512,33850
"1920",12.44124,12.29075,1976,1560,0,0,22408.2,17476.7,492,492,0,0,0,40,30,5,12,1,7513,32400
"1921",8.17167,6.93218,2236,1092,0,0,16654.8,6900,492,648,0,0,0,18,16,5,5,1,7514,22030
"1922",16.62594,23.32859,1560,1144,14273.97,5625,37915.1,29951,492,492,0,0,0,53,27,6,17,1,7517,53870.62
"1923",21.09634,10.31167,2080,1976,0,0,39997,18572.6,492,492,0,0,0,26,30,18,13,1,7518,45800
"1924",18.7523,11.02439,2340,2080,0,0,39997,20901.4,492,492,0,1,1,29,29,15,9,1,7519,49400
"1925",22.2275,13.26424,1248,2080,0,0,25284.9,25147.9,492,492,0,0,0,24,26,19,13,1,7521,58241.71
"1926",10.43061,6.48077,2184,2184,0,0,20764.4,12901.4,492,492,0,1,0,22,14,8,8,1,7522,28120
"1927",20.10361,9.0013,1976,2080,0,0,36209.1,17065.8,492,492,0,0,0,34,27,9,14,1,7523,41600
"1928",13.851,0,2808,0,0,0,35451.5,0,492,0,0,0,0,35,32,13,12,0,7529,27000
"1929",12.32495,0,2080,0,0,0,23367.1,0,492,0,20,3,0,26,25,6,7,0,7533,25438
"1930",15.06881,0,2912,0,0,0,39997,0,492,0,0,1,1,10,7,22,19,0,7536,30000
"1931",13.32074,0,2184,0,0,0,26517.8,0,492,0,0,1,1,17,12,11,11,0,7537,21000
"1932",7.72127,0,2600,0,0,0,18298.6,0,492,0,380,0,4,50,40,1,4,0,7538,19560
"1933",14.17509,0,2392,0,0,0,30906.1,0,492,0,0,0,1,20,22,13,12,0,7542,24000
"1934",9.54163,0,2860,0,0,0,24874,0,492,0,0,2,0,17,16,8,9,0,7543,19800
"1935",11.93312,0,3120,0,0,0,33936.4,0,492,0,0,1,0,9,5,13,13,0,7546,26000
"1936",13.98678,0,2080,0,0,0,26517.8,0,492,0,0,0,2,27,21,8,9,0,7548,21000
"1937",6.40019,5.07324,2080,1733,0,0,12134.2,8015.4,492,648,0,0,0,47,38,5,5,0,7556,18000
"1938",9.11835,4.56581,1872,2080,0,0,15558.9,8656.4,492,648,0,0,1,23,26,8,5,0,7561,21000
"1939",11.18942,0,2600,0,0,0,26517.8,0,492,0,0,0,1,39,28,5,7,0,7563,23000
"1940",8.4554,5.24203,1040,2080,0,0,8015.4,9938.5,648,648,20,1,1,24,19,8,8,0,7564,16740
"1941",6.76146,0,2080,0,0,0,12819.2,0,492,0,0,0,0,38,37,5,6,0,7574,26000
"1942",13.50763,0,1820,0,0,0,22408.2,0,492,0,80,1,2,16,13,14,13,0,7584,18960
"1943",11.66671,0,2236,0,0,0,23778.1,0,492,0,20,0,2,41,30,5,7,0,7586,19240
"1944",4.19362,0,2600,0,0,0,9938.5,0,648,0,160,1,1,29,21,5,7,0,7587,10920
"1945",0,10.37412,0,2080,4581.82,0,4581.8,19668.5,550,492,0,0,0,41,39,5,5,0,7592,20631.82
"1946",6.03892,2.33516,2080,728,0,0,11449.3,1549.5,492,336,140,1,1,33,19,5,6,0,7596,13380
